typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","418","LAO","Lao People's Dem. Rep.","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6202336","true","-1","N/A",,"false","6202336","true",,"false",,"565805","565805","6","true","false",
"C","A","20140101","2014","52","2014","422","LBN","Lebanon","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1070","false","-1","N/A",,"false","1070","false",,"false",,"7320","7320","0","true","false",
"C","A","20140101","2014","52","2014","426","LSO","Lesotho","X","Export","0","W00","World","0","W00","World","H1","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"5242.127","5242.127","0","false","true",
"C","A","20140101","2014","52","2014","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","39831579.619","true","-1","N/A","0","false","39831579.619","true",,"false",,"6747814.454","6747814.454","0","false","true",
"C","A","20140101","2014","52","2014","440","LTU","Lithuania","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33623016","false","-1","N/A",,"false","33623016","false",,"false",,"3894450","3894450","0","true","false",
"C","A","20140101","2014","52","2014","442","LUX","Luxembourg","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9596","false","-1","N/A",,"false","9596","false",,"false",,"3583","3583","0","true","false",
"C","A","20140101","2014","52","2014","454","MWI","Malawi","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8830629.5","false","8","kg","8830629.5","false","8830629.5","false","0","false",,"401520","401520","0","false","true",
"C","A","20140101","2014","52","2014","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","301032266","false","-1","N/A",,"false","301032266","false",,"false",,"17756360","17756360","0","true","false",
"C","A","20140101","2014","52","2014","480","MUS","Mauritius","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125","false","-1","N/A",,"false","125","false",,"false",,"102","102","0","true","false",
"C","A","20140101","2014","52","2014","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1704270","false","8","kg","1704270","false","1704270","false","0","false",,"581569","581569","0","false","true",
"C","A","20140101","2014","52","2014","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24593300","false","-1","N/A",,"false","24593300","false",,"false",,"2813300","2813300","0","true","false",
"C","A","20140101","2014","52","2014","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51935570912","false","-1","N/A",,"false","51935570912","false",,"false",,"2121528835","2121528835","0","true","false",
"C","A","20140101","2014","52","2014","372","IRL","Ireland","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37337","false","8","kg","37337","false","37337","false","0","false","0","8829.218","8829.218","0","false","true",
"C","A","20140101","2014","52","2014","376","ISR","Israel","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36355","true","-1","N/A",,"false","36355","true",,"false",,"3000","3000","6","true","false",
"C","A","20140101","2014","52","2014","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","118727","false","-1","N/A",,"true","118727","false",,"false",,"184035","184035","0","false","false",
"C","A","20140101","2014","52","2014","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2474880710","false","-1","N/A",,"false","2474880710","false",,"false",,"60437052","60437052","0","true","false",
"C","A","20140101","2014","52","2014","417","KGZ","Kyrgyzstan","X","Export","0","W00","World","0","W00","World","H3","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","5394150","false","8","kg","5394150","false","5394150","false",,"false",,"192475","192475","0","false","true",
"C","A","20140101","2014","52","2014","418","LAO","Lao People's Dem. Rep.","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1575","true","-1","N/A",,"false","1575","true",,"false",,"130","130","6","true","false",
"C","A","20140101","2014","52","2014","422","LBN","Lebanon","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","180828","false","-1","N/A",,"false","180828","false",,"false",,"148225","148225","0","true","false",
"C","A","20140101","2014","52","2014","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","663.774","true","-1","N/A","0","false","663.774","true",,"false",,"50.427","50.427","0","false","true",
"C","A","20140101","2014","52","2014","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","179756528","false","-1","N/A",,"false","179756528","false",,"false",,"7153048","7153048","0","true","false",
"C","A","20140101","2014","52","2014","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","485565149","false","-1","N/A",,"false","485565149","false",,"false",,"113255216","113255216","0","true","false",
"C","A","20140101","2014","52","2014","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","81000000","false","-1","N/A",,"false","81000000","false",,"false",,"17570000","17570000","0","true","false",
"C","A","20140101","2014","52","2014","364","IRN","Iran","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","146000","false","8","kg","146000","false","146000","false",,"false",,"78185","78185","0","false","true",
"C","A","20140101","2014","52","2014","372","IRL","Ireland","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","0","5.314","5.314","0","false","true",
"C","A","20140101","2014","52","2014","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","565164368","false","-1","N/A",,"true","565164368","false",,"false",,"143828808","143828808","0","false","false",
"C","A","20140101","2014","52","2014","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","593473008","false","-1","N/A",,"false","593473008","false",,"false",,"125231989","125231989","0","true","false",
"C","A","20140101","2014","52","2014","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15026102","false","-1","N/A",,"false","15026102","false",,"false",,"1509082","1509082","0","true","false",
"C","A","20140101","2014","52","2014","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17589023.652","true","-1","N/A","0","false","17589023.652","true","0","false",,"4943730","4943730","6","false","true",
"C","A","20140101","2014","52","2014","414","KWT","Kuwait","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","-1","N/A",,"false","1000","false",,"false",,"2126","2126","0","true","false",
"C","A","20140101","2014","52","2014","422","LBN","Lebanon","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","73038","false","-1","N/A",,"false","73038","false",,"false",,"102399","102399","0","true","false",
"C","A","20140101","2014","52","2014","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","318.333","true","-1","N/A","0","false","318.333","true",,"false",,"130.05","130.05","0","false","true",
"C","A","20140101","2014","52","2014","440","LTU","Lithuania","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6468","false","-1","N/A",,"false","6468","false",,"false",,"3263","3263","0","true","false",
"C","A","20140101","2014","52","2014","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6244610","false","-1","N/A",,"false","6244610","false",,"false",,"1420336","1420336","0","true","false",
"C","A","20140101","2014","52","2014","490","S19","Other Asia, nes","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3070","true","-1","N/A",,"false","3070","true",,"false",,"1119232","1119232","6","true","false",
"C","A","20140101","2014","52","2014","496","MNG","Mongolia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19481317749","false","-1","N/A",,"false","19481317749","false",,"false",,"848602800","848602800","0","true","false",
"C","A","20140101","2014","52","2014","500","MSR","Montserrat","X","Export","0","W00","World","0","W00","World","H3","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48","false","-1","N/A",,"false","48","false",,"false",,"28","28","0","true","false",
"C","A","20140101","2014","52","2014","508","MOZ","Mozambique","X","Export","0","W00","World","0","W00","World","H3","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25175939","false","-1","N/A",,"false","25175939","false",,"false",,"1292680","1292680","0","true","false",
"C","A","20140101","2014","52","2014","512","OMN","Oman","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10000","false","8","kg","10000","false","10000","false","0","false",,"1040.312","1040.312","0","false","true",
"C","A","20140101","2014","52","2014","516","NAM","Namibia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","472698","false","-1","N/A",,"false","472698","false",,"false",,"123228","123228","0","true","false",
"C","A","20140101","2014","52","2014","528","NLD","Netherlands","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true","0","false",,"862698626.384","862698626.384","6","false","true",
"C","A","20140101","2014","52","2014","533","ABW","Aruba","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1446","false","-1","N/A",,"false","1446","false",,"false",,"618","618","0","true","false",
"C","A","20140101","2014","52","2014","554","NZL","New Zealand","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1111618","false","8","kg","1111618","false","1111618","false","1186721","false",,"228478.033","228478.033","0","false","true",
"C","A","20140101","2014","52","2014","566","NGA","Nigeria","X","Export","0","W00","World","0","W00","World","H3","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","405764","true","-1","N/A",,"false","405764","true",,"false",,"37019","37019","6","true","false",
"C","A","20140101","2014","52","2014","586","PAK","Pakistan","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46000","false","-1","N/A",,"false","46000","false",,"false",,"5737","5737","0","true","false",
"C","A","20140101","2014","52","2014","591","PAN","Panama","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20622.323","true","-1","N/A","0","false","20622.323","true","1110","false","0","2500","2500","6","false","true",
"C","A","20140101","2014","52","2014","604","PER","Peru","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","252451490","false","8","kg","252451490","false","252451490","false",,"false",,"24232249.4","24232249.4","0","false","true",
"C","A","20140101","2014","52","2014","608","PHL","Philippines","X","Export","0","W00","World","0","W00","World","H2","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6170706446","false","-1","N/A",,"false","6170706446","false",,"false",,"343636763","343636763","0","true","false",
"C","A","20140101","2014","52","2014","616","POL","Poland","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8838438340","false","-1","N/A",,"false","8838438340","false",,"false",,"935365421","935365421","0","true","false",
"C","A","20140101","2014","52","2014","620","PRT","Portugal","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7098935","false","-1","N/A",,"false","7098935","false",,"false",,"1595064","1595064","0","true","false",
"C","A","20140101","2014","52","2014","642","ROU","Romania","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4835720","true","-1","N/A",,"false","4835720","true",,"false",,"223877","223877","6","true","false",
"C","A","20140101","2014","52","2014","643","RUS","Russian Federation","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","153162868034","false","-1","N/A",,"false","153162868034","false",,"false",,"11642305558","11642305558","0","true","false",
"C","A","20140101","2014","52","2014","659","KNA","Saint Kitts and Nevis","X","Export","0","W00","World","0","W00","World","H3","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","150","false","-1","N/A",,"false","150","false",,"false",,"89","89","0","true","false",
"C","A","20140101","2014","52","2014","662","LCA","Saint Lucia","X","Export","0","W00","World","0","W00","World","H3","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","238062","false","-1","N/A",,"false","238062","false",,"false",,"89273","89273","0","true","false",
"C","A","20140101","2014","52","2014","490","S19","Other Asia, nes","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","true","-1","N/A",,"false","1","true",,"false",,"6741","6741","6","true","false",
"C","A","20140101","2014","52","2014","496","MNG","Mongolia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17653220","false","-1","N/A",,"false","17653220","false",,"false",,"436737","436737","0","true","false",
"C","A","20140101","2014","52","2014","499","MNE","Montenegro","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27856800","false","-1","N/A",,"false","27856800","false",,"false",,"2043584","2043584","0","true","false",
"C","A","20140101","2014","52","2014","512","OMN","Oman","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200","false","8","kg","200","false","200","false","0","false",,"5201.56","5201.56","0","false","true",
"C","A","20140101","2014","52","2014","516","NAM","Namibia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","false","-1","N/A",,"false",,"false",,"false",,"5","5","0","true","false",
"C","A","20140101","2014","52","2014","528","NLD","Netherlands","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","298289","false","8","kg","298289","false","298289","false","0","false",,"241470.331","241470.331","0","false","true",
"C","A","20140101","2014","52","2014","558","NIC","Nicaragua","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2072","false","-1","N/A",,"false","2072","false",,"false",,"2833","2833","0","true","false",
"C","A","20140101","2014","52","2014","579","NOR","Norway","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","113707","false","-1","N/A",,"false","113707","false",,"false",,"328872","328872","0","true","false",
"C","A","20140101","2014","52","2014","586","PAK","Pakistan","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","449000","false","-1","N/A",,"false","449000","false",,"false",,"55787","55787","0","true","false",
"C","A","20140101","2014","52","2014","604","PER","Peru","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6685.62","false","8","kg","6685.62","false","6685.62","false",,"false",,"12168.53","12168.53","0","false","true",
"C","A","20140101","2014","52","2014","616","POL","Poland","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","302849986","false","-1","N/A",,"false","302849986","false",,"false",,"11215970","11215970","0","true","false",
"C","A","20140101","2014","52","2014","642","ROU","Romania","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37130367","false","-1","N/A",,"false","37130367","false",,"false",,"554832","554832","0","true","false",
"C","A","20140101","2014","52","2014","643","RUS","Russian Federation","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2404206980","false","-1","N/A",,"false","2404206980","false",,"false",,"116462673","116462673","0","true","false",
"C","A","20140101","2014","52","2014","682","SAU","Saudi Arabia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2702","Lignite; whether or not agglomerated, excluding jet","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36000","false","-1","N/A",,"false","36000","false",,"false",,"54963","54963","0","true","false",
"C","A","20140101","2014","52","2014","490","S19","Other Asia, nes","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72572","false","-1","N/A",,"false","72572","false",,"false",,"15460980","15460980","0","true","false",
"C","A","20140101","2014","52","2014","504","MAR","Morocco","X","Export","0","W00","World","0","W00","World","H2","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7600","false","-1","N/A",,"false","7600","false",,"false",,"6863","6863","0","true","false",
"C","A","20140101","2014","52","2014","508","MOZ","Mozambique","X","Export","0","W00","World","0","W00","World","H3","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2250622804","false","-1","N/A",,"false","2250622804","false",,"false",,"484117440","484117440","0","true","false",
"C","A","20140101","2014","52","2014","528","NLD","Netherlands","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","275997145","false","8","kg","275997145","false","275997145","false","0","false",,"59061778.057","59061778.057","0","false","true",
"C","A","20140101","2014","52","2014","540","NCL","New Caledonia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false",,"3","3","0","true","false",
"C","A","20140101","2014","52","2014","586","PAK","Pakistan","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","135000","false","-1","N/A",,"false","135000","false",,"false",,"67527","67527","0","true","false",
"C","A","20140101","2014","52","2014","591","PAN","Panama","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11701.751","true","-1","N/A","0","false","11701.751","true","65780","false","0","3289","3289","6","false","true",
"C","A","20140101","2014","52","2014","608","PHL","Philippines","X","Export","0","W00","World","0","W00","World","H2","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14","false","-1","N/A",,"false","14","false",,"false",,"1092","1092","0","true","false",
"C","A","20140101","2014","52","2014","616","POL","Poland","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6674813600","false","-1","N/A",,"false","6674813600","false",,"false",,"1564243792","1564243792","0","true","false",
"C","A","20140101","2014","52","2014","620","PRT","Portugal","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2396","false","-1","N/A",,"false","2396","false",,"false",,"1639","1639","0","true","false",
"C","A","20140101","2014","52","2014","642","ROU","Romania","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21225","false","-1","N/A",,"false","21225","false",,"false",,"659","659","0","true","false",
"C","A","20140101","2014","52","2014","643","RUS","Russian Federation","X","Export","0","W00","World","0","W00","World","H4","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2521672500","false","-1","N/A",,"false","2521672500","false",,"false",,"411747589","411747589","0","true","false",
"C","A","20140101","2014","52","2014","662","LCA","Saint Lucia","X","Export","0","W00","World","0","W00","World","H3","HS","true","2704","Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","371","false","-1","N/A",,"false","371","false",,"false",,"246","246","0","true","false",
"C","A","20140101","2014","52","2014","688","SRB","Serbia","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","919503","true","-1","N/A",,"false","919503","true",,"false",,"178813","178813","6","true","false",
"C","A","20140101","2014","52","2014","699","IND","India","X","Export","0","W00","World","0","W00","World","H4","HS","true","2701","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1051104203","true","-1","N/A",,"false","1051104203","true",,"false",,"95234303","95234303","6","true","false",
